c_norm,c_norm_lag1,c_norm_lag2,c_norm_lag3,c_norm_lag4,c_norm_lag5,US_ex
0.30721339,0.251304129,0.2231751365,0.2123585785,0.249552514,0.2543868315,1.2742604868
0.2795977229,0.30721339,0.251304129,0.2231751365,0.2123585785,0.249552514,1.273760183
0.2712583784,0.2795977229,0.30721339,0.251304129,0.2231751365,0.2123585785,1.2733725094
0.328543406,0.2712583784,0.2795977229,0.30721339,0.251304129,0.2231751365,1.2730797947
0.2899882778,0.328543406,0.2712583784,0.2795977229,0.30721339,0.251304129,1.2728668263
0.2630830268,0.2899882778,0.328543406,0.2712583784,0.2795977229,0.30721339,1.2727487097
0.2189615406,0.2630830268,0.2899882778,0.328543406,0.2712583784,0.2795977229,1.2726494392
0.20462529,0.2189615406,0.2630830268,0.2899882778,0.328543406,0.2712583784,1.2725004206
0.207379902,0.20462529,0.2189615406,0.2630830268,0.2899882778,0.328543406,1.2723126134
0.2161624036,0.207379902,0.20462529,0.2189615406,0.2630830268,0.2899882778,1.27211224
0.2396291785,0.2161624036,0.207379902,0.20462529,0.2189615406,0.2630830268,1.2719037579
0.1855812846,0.2396291785,0.2161624036,0.207379902,0.20462529,0.2189615406,1.271690859
0.1959481156,0.1855812846,0.2396291785,0.2161624036,0.207379902,0.20462529,1.2715134705
0.2200192302,0.1959481156,0.1855812846,0.2396291785,0.2161624036,0.207379902,1.2714015822
0.2196221664,0.2200192302,0.1959481156,0.1855812846,0.2396291785,0.2161624036,1.2713588639
0.2154765482,0.2196221664,0.2200192302,0.1959481156,0.1855812846,0.2396291785,1.2712324971
0.2014331728,0.2154765482,0.2196221664,0.2200192302,0.1959481156,0.1855812846,1.2709463748
0.242486122,0.2014331728,0.2154765482,0.2196221664,0.2200192302,0.1959481156,1.2705340197
0.2177424837,0.242486122,0.2014331728,0.2154765482,0.2196221664,0.2200192302,1.2700236216
0.2131248472,0.2177424837,0.242486122,0.2014331728,0.2154765482,0.2196221664,1.2693953694
0.1920143269,0.2131248472,0.2177424837,0.242486122,0.2014331728,0.2154765482,1.2687459859
0.2168335929,0.1920143269,0.2131248472,0.2177424837,0.242486122,0.2014331728,1.2680193295
0.2194026993,0.2168335929,0.1920143269,0.2131248472,0.2177424837,0.242486122,1.2671621847
0.220926249,0.2194026993,0.2168335929,0.1920143269,0.2131248472,0.2177424837,1.2662164745
0.1843741178,0.220926249,0.2194026993,0.2168335929,0.1920143269,0.2131248472,1.2652084611
0.2068032378,0.1843741178,0.220926249,0.2194026993,0.2168335929,0.1920143269,1.26416067
0.2324136712,0.2068032378,0.1843741178,0.220926249,0.2194026993,0.2168335929,1.2630942949
0.2175217751,0.2324136712,0.2068032378,0.1843741178,0.220926249,0.2194026993,1.2620236449
0.1874524285,0.2175217751,0.2324136712,0.2068032378,0.1843741178,0.220926249,1.2609918578
0.1721954438,0.1874524285,0.2175217751,0.2324136712,0.2068032378,0.1843741178,1.2600222758
0.1887304913,0.1721954438,0.1874524285,0.2175217751,0.2324136712,0.2068032378,1.2591307476
0.2124906376,0.1887304913,0.1721954438,0.1874524285,0.2175217751,0.2324136712,1.2583115719
0.1898834052,0.2124906376,0.1887304913,0.1721954438,0.1874524285,0.2175217751,1.2575589492
0.1950744278,0.1898834052,0.2124906376,0.1887304913,0.1721954438,0.1874524285,1.256820476
0.1971272294,0.1950744278,0.1898834052,0.2124906376,0.1887304913,0.1721954438,1.2561884543
0.1925658809,0.1971272294,0.1950744278,0.1898834052,0.2124906376,0.1887304913,1.2556628494
0.2260169985,0.1925658809,0.1971272294,0.1950744278,0.1898834052,0.2124906376,1.2552066244
0.1953470595,0.2260169985,0.1925658809,0.1971272294,0.1950744278,0.1898834052,1.2546781682
0.2246160308,0.1953470595,0.2260169985,0.1925658809,0.1971272294,0.1950744278,1.2540966342
0.2171646217,0.2246160308,0.1953470595,0.2260169985,0.1925658809,0.1971272294,1.2534780155
0.2137592243,0.2171646217,0.2246160308,0.1953470595,0.2260169985,0.1925658809,1.2528689732
0.2514496177,0.2137592243,0.2171646217,0.2246160308,0.1953470595,0.2260169985,1.2523190845
0.2480849152,0.2514496177,0.2137592243,0.2171646217,0.2246160308,0.1953470595,1.2518535588
0.2231026121,0.2480849152,0.2514496177,0.2137592243,0.2171646217,0.2246160308,1.2514611642
0.2346220491,0.2231026121,0.2480849152,0.2514496177,0.2137592243,0.2171646217,1.2510665156
0.2331555939,0.2346220491,0.2231026121,0.2480849152,0.2514496177,0.2137592243,1.2506741176
0.200556854,0.2331555939,0.2346220491,0.2231026121,0.2480849152,0.2514496177,1.2502874689
0.1990436969,0.200556854,0.2331555939,0.2346220491,0.2231026121,0.2480849152,1.2499615615
0.2004834133,0.1990436969,0.200556854,0.2331555939,0.2346220491,0.2231026121,1.2495875039
0.2097417324,0.2004834133,0.1990436969,0.200556854,0.2331555939,0.2346220491,1.2490912663
0.1885560535,0.2097417324,0.2004834133,0.1990436969,0.200556854,0.2331555939,1.2486304367
0.1803760801,0.1885560535,0.2097417324,0.2004834133,0.1990436969,0.200556854,1.2480737965
0.1947981659,0.1803760801,0.1885560535,0.2097417324,0.2004834133,0.1990436969,1.2474450505
0.1570656478,0.1947981659,0.1803760801,0.1885560535,0.2097417324,0.2004834133,1.2467645055
0.1803040245,0.1570656478,0.1947981659,0.1803760801,0.1885560535,0.2097417324,1.2460367322
0.2077236452,0.1803040245,0.1570656478,0.1947981659,0.1803760801,0.1885560535,1.2454021627
0.2327010791,0.2077236452,0.1803040245,0.1570656478,0.1947981659,0.1803760801,1.2448592857
0.2314017868,0.2327010791,0.2077236452,0.1803040245,0.1570656478,0.1947981659,1.2443680367
0.2527236117,0.2314017868,0.2327010791,0.2077236452,0.1803040245,0.1570656478,1.2440105811
0.2938983329,0.2527236117,0.2314017868,0.2327010791,0.2077236452,0.1803040245,1.2437649133
0.2689725583,0.2938983329,0.2527236117,0.2314017868,0.2327010791,0.2077236452,1.2436121883
0.3021561311,0.2689725583,0.2938983329,0.2527236117,0.2314017868,0.2327010791,1.2435222784
0.3163514024,0.3021561311,0.2689725583,0.2938983329,0.2527236117,0.2314017868,1.2435181748
0.2578947707,0.3163514024,0.3021561311,0.2689725583,0.2938983329,0.2527236117,1.2434854707
0.2007714039,0.2578947707,0.3163514024,0.3021561311,0.2689725583,0.2938983329,1.2433143789
0.1955562961,0.2007714039,0.2578947707,0.3163514024,0.3021561311,0.2689725583,1.2429761191
0.211858335,0.1955562961,0.2007714039,0.2578947707,0.3163514024,0.3021561311,1.2425059901
0.1805838427,0.211858335,0.1955562961,0.2007714039,0.2578947707,0.3163514024,1.2419338236
0.1679804629,0.1805838427,0.211858335,0.1955562961,0.2007714039,0.2578947707,1.2413020884
0.215755428,0.1679804629,0.1805838427,0.211858335,0.1955562961,0.2007714039,1.2405555457
0.1909160865,0.215755428,0.1679804629,0.1805838427,0.211858335,0.1955562961,1.2397318423
0.1841016056,0.1909160865,0.215755428,0.1679804629,0.1805838427,0.211858335,1.2388540511
0.2119773835,0.1841016056,0.1909160865,0.215755428,0.1679804629,0.1805838427,1.2379414759
0.129604375,0.2119773835,0.1841016056,0.1909160865,0.215755428,0.1679804629,1.2370100279
0.1859476188,0.129604375,0.2119773835,0.1841016056,0.1909160865,0.215755428,1.2360727296
0.3933963926,0.1859476188,0.129604375,0.2119773835,0.1841016056,0.1909160865,1.2351309539
0.4042833912,0.3933963926,0.1859476188,0.129604375,0.2119773835,0.1841016056,1.234190266
0.3017535698,0.4042833912,0.3933963926,0.1859476188,0.129604375,0.2119773835,1.2331857973
0.2898983197,0.3017535698,0.4042833912,0.3933963926,0.1859476188,0.129604375,1.2321397597
0.3101112589,0.2898983197,0.3017535698,0.4042833912,0.3933963926,0.1859476188,1.2309832004
0.3740688015,0.3101112589,0.2898983197,0.3017535698,0.4042833912,0.3933963926,1.2297490203
0.2990144171,0.3740688015,0.3101112589,0.2898983197,0.3017535698,0.4042833912,1.2284647266
0.2876163302,0.2990144171,0.3740688015,0.3101112589,0.2898983197,0.3017535698,1.2270535404
0.2144427176,0.2876163302,0.2990144171,0.3740688015,0.3101112589,0.2898983197,1.22557289
0.1765181002,0.2144427176,0.2876163302,0.2990144171,0.3740688015,0.3101112589,1.2239317222
0.2089752016,0.1765181002,0.2144427176,0.2876163302,0.2990144171,0.3740688015,1.2221684512
0.1931592567,0.2089752016,0.1765181002,0.2144427176,0.2876163302,0.2990144171,1.220344627
0.1236911398,0.1931592567,0.2089752016,0.1765181002,0.2144427176,0.2876163302,1.218490503
0.2032800295,0.1236911398,0.1931592567,0.2089752016,0.1765181002,0.2144427176,1.2166310445
0.3118611383,0.2032800295,0.1236911398,0.1931592567,0.2089752016,0.1765181002,1.2147883936
0.2466409983,0.3118611383,0.2032800295,0.1236911398,0.1931592567,0.2089752016,1.2129239109
0.2075129517,0.2466409983,0.3118611383,0.2032800295,0.1236911398,0.1931592567,1.2110885702
0.2174906053,0.2075129517,0.2466409983,0.3118611383,0.2032800295,0.1236911398,1.2090806773
0.263825608,0.2174906053,0.2075129517,0.2466409983,0.3118611383,0.2032800295,1.2068697209
0.2475820689,0.263825608,0.2174906053,0.2075129517,0.2466409983,0.3118611383,1.2045181362
0.2154607778,0.2475820689,0.263825608,0.2174906053,0.2075129517,0.2466409983,1.2020774881
0.2005561324,0.2154607778,0.2475820689,0.263825608,0.2174906053,0.2075129517,1.1995906817
0.2121653853,0.2005561324,0.2154607778,0.2475820689,0.263825608,0.2174906053,1.1971357157
0.2128384383,0.2121653853,0.2005561324,0.2154607778,0.2475820689,0.263825608,1.194757935
0.200385589,0.2128384383,0.2121653853,0.2005561324,0.2154607778,0.2475820689,1.1922905632
0.1840556539,0.200385589,0.2128384383,0.2121653853,0.2005561324,0.2154607778,1.1896349555
0.2100088682,0.1840556539,0.200385589,0.2128384383,0.2121653853,0.2005561324,1.1868557697
0.2461074389,0.2100088682,0.1840556539,0.200385589,0.2128384383,0.2121653853,1.1840058768
0.1907613479,0.2461074389,0.2100088682,0.1840556539,0.200385589,0.2128384383,1.1811405034
0.243148105,0.1907613479,0.2461074389,0.2100088682,0.1840556539,0.200385589,1.1783757415
0.2196011837,0.243148105,0.1907613479,0.2461074389,0.2100088682,0.1840556539,1.1756916351
0.2197668923,0.2196011837,0.243148105,0.1907613479,0.2461074389,0.2100088682,1.1730653735
0.2599113377,0.2197668923,0.2196011837,0.243148105,0.1907613479,0.2461074389,1.1704940212
0.2101684053,0.2599113377,0.2197668923,0.2196011837,0.243148105,0.1907613479,1.167993711
0.2684108398,0.2101684053,0.2599113377,0.2197668923,0.2196011837,0.243148105,1.1655765998
0.2533695878,0.2684108398,0.2101684053,0.2599113377,0.2197668923,0.2196011837,1.1632997745
0.3009436552,0.2533695878,0.2684108398,0.2101684053,0.2599113377,0.2197668923,1.1612867993
0.2679636023,0.3009436552,0.2533695878,0.2684108398,0.2101684053,0.2599113377,1.1594626905
0.2223457239,0.2679636023,0.3009436552,0.2533695878,0.2684108398,0.2101684053,1.1578235584
0.1999454867,0.2223457239,0.2679636023,0.3009436552,0.2533695878,0.2684108398,1.156247098
0.1983313559,0.1999454867,0.2223457239,0.2679636023,0.3009436552,0.2533695878,1.1547371011
0.1795558641,0.1983313559,0.1999454867,0.2223457239,0.2679636023,0.3009436552,1.1532963115
0.1745236555,0.1795558641,0.1983313559,0.1999454867,0.2223457239,0.2679636023,1.1519116885
0.213447416,0.1745236555,0.1795558641,0.1983313559,0.1999454867,0.2223457239,1.1505867159
0.1827276935,0.213447416,0.1745236555,0.1795558641,0.1983313559,0.1999454867,1.1493070551
0.2215251523,0.1827276935,0.213447416,0.1745236555,0.1795558641,0.1983313559,1.1481884047
0.2064500194,0.2215251523,0.1827276935,0.213447416,0.1745236555,0.1795558641,1.1472089587
0.2063247517,0.2064500194,0.2215251523,0.1827276935,0.213447416,0.1745236555,1.1463519697
0.2018262606,0.2063247517,0.2064500194,0.2215251523,0.1827276935,0.213447416,1.1456026152
0.2558078266,0.2018262606,0.2063247517,0.2064500194,0.2215251523,0.1827276935,1.1449479758
0.2464524147,0.2558078266,0.2018262606,0.2063247517,0.2064500194,0.2215251523,1.1443634002
0.2466635653,0.2464524147,0.2558078266,0.2018262606,0.2063247517,0.2064500194,1.1437880445
0.2531246244,0.2466635653,0.2464524147,0.2558078266,0.2018262606,0.2063247517,1.1432763139
0.2370332911,0.2531246244,0.2466635653,0.2464524147,0.2558078266,0.2018262606,1.1428010384
0.24297193,0.2370332911,0.2531246244,0.2466635653,0.2464524147,0.2558078266,1.1423601165
0.2254957576,0.24297193,0.2370332911,0.2531246244,0.2466635653,0.2464524147,1.141951339
0.1793553664,0.2254957576,0.24297193,0.2370332911,0.2531246244,0.2466635653,1.141546589
0.1979331047,0.1793553664,0.2254957576,0.24297193,0.2370332911,0.2531246244,1.1411100309
0.2230872028,0.1979331047,0.1793553664,0.2254957576,0.24297193,0.2370332911,1.1407082027
0.2272704165,0.2230872028,0.1979331047,0.1793553664,0.2254957576,0.24297193,1.1401862201
0.2427229092,0.2272704165,0.2230872028,0.1979331047,0.1793553664,0.2254957576,1.139556897
0.2275874212,0.2427229092,0.2272704165,0.2230872028,0.1979331047,0.1793553664,1.138847288
0.2296736341,0.2275874212,0.2427229092,0.2272704165,0.2230872028,0.1979331047,1.138079736
0.2253700338,0.2296736341,0.2275874212,0.2427229092,0.2272704165,0.2230872028,1.1372661861
0.2420094153,0.2253700338,0.2296736341,0.2275874212,0.2427229092,0.2272704165,1.1364458308
0.2309077577,0.2420094153,0.2253700338,0.2296736341,0.2275874212,0.2427229092,1.1354837823
0.2496874839,0.2309077577,0.2420094153,0.2253700338,0.2296736341,0.2275874212,1.1343510213
0.2422044133,0.2496874839,0.2309077577,0.2420094153,0.2253700338,0.2296736341,1.1329355545
0.2110470125,0.2422044133,0.2496874839,0.2309077577,0.2420094153,0.2253700338,1.1313062064
0.2305179654,0.2110470125,0.2422044133,0.2496874839,0.2309077577,0.2420094153,1.1295212835
0.2186980537,0.2305179654,0.2110470125,0.2422044133,0.2496874839,0.2309077577,1.1276198682
0.2202860538,0.2186980537,0.2305179654,0.2110470125,0.2422044133,0.2496874839,1.1254988955
0.218273771,0.2202860538,0.2186980537,0.2305179654,0.2110470125,0.2422044133,1.1230848169
0.2128972535,0.218273771,0.2202860538,0.2186980537,0.2305179654,0.2110470125,1.1205011045
0.2033518598,0.2128972535,0.218273771,0.2202860538,0.2186980537,0.2305179654,1.1177116215
0.2279374466,0.2033518598,0.2128972535,0.218273771,0.2202860538,0.2186980537,1.1147858236
0.2004811328,0.2279374466,0.2033518598,0.2128972535,0.218273771,0.2202860538,1.1117810734
0.2065378476,0.2004811328,0.2279374466,0.2033518598,0.2128972535,0.218273771,1.1087980602
0.2360797452,0.2065378476,0.2004811328,0.2279374466,0.2033518598,0.2128972535,1.1058949316
0.2582706255,0.2360797452,0.2065378476,0.2004811328,0.2279374466,0.2033518598,1.1031260357
0.2718212071,0.2582706255,0.2360797452,0.2065378476,0.2004811328,0.2279374466,1.1004712531
0.2907645283,0.2718212071,0.2582706255,0.2360797452,0.2065378476,0.2004811328,1.0981110759
0.2516283284,0.2907645283,0.2718212071,0.2582706255,0.2360797452,0.2065378476,1.0960127263
0.2311693171,0.2516283284,0.2907645283,0.2718212071,0.2582706255,0.2360797452,1.0941468203
0.2186057858,0.2311693171,0.2516283284,0.2907645283,0.2718212071,0.2582706255,1.0926242811
0.2553405109,0.2186057858,0.2311693171,0.2516283284,0.2907645283,0.2718212071,1.0913743789
0.3780109117,0.2553405109,0.2186057858,0.2311693171,0.2516283284,0.2907645283,1.0904348918
0.392415355,0.3780109117,0.2553405109,0.2186057858,0.2311693171,0.2516283284,1.0896891804
0.2978135207,0.392415355,0.3780109117,0.2553405109,0.2186057858,0.2311693171,1.0890796699
0.3074107463,0.2978135207,0.392415355,0.3780109117,0.2553405109,0.2186057858,1.0885863196
0.354216879,0.3074107463,0.2978135207,0.392415355,0.3780109117,0.2553405109,1.0881921051
0.2528374606,0.354216879,0.3074107463,0.2978135207,0.392415355,0.3780109117,1.0878088025
0.281756171,0.2528374606,0.354216879,0.3074107463,0.2978135207,0.392415355,1.0873605001
0.2283018176,0.281756171,0.2528374606,0.354216879,0.3074107463,0.2978135207,1.0868914053
0.2342292191,0.2283018176,0.281756171,0.2528374606,0.354216879,0.3074107463,1.0865166011
0.2045124185,0.2342292191,0.2283018176,0.281756171,0.2528374606,0.354216879,1.0863373406
0.209486297,0.2045124185,0.2342292191,0.2283018176,0.281756171,0.2528374606,1.086318004
0.1857424716,0.209486297,0.2045124185,0.2342292191,0.2283018176,0.281756171,1.0864283795
0.1928749191,0.1857424716,0.209486297,0.2045124185,0.2342292191,0.2283018176,1.0866605741
0.2097435939,0.1928749191,0.1857424716,0.209486297,0.2045124185,0.2342292191,1.0868321713
0.1942066955,0.2097435939,0.1928749191,0.1857424716,0.209486297,0.2045124185,1.0869206431
0.230307273,0.1942066955,0.2097435939,0.1928749191,0.1857424716,0.209486297,1.0867922853
0.2621386342,0.230307273,0.1942066955,0.2097435939,0.1928749191,0.1857424716,1.0864151252
0.2188159602,0.2621386342,0.230307273,0.1942066955,0.2097435939,0.1928749191,1.0858403464
0.1943390367,0.2188159602,0.2621386342,0.230307273,0.1942066955,0.2097435939,1.0851115579
0.2001971471,0.1943390367,0.2188159602,0.2621386342,0.230307273,0.1942066955,1.084249237
0.2305174255,0.2001971471,0.1943390367,0.2188159602,0.2621386342,0.230307273,1.0833795843
0.2283444877,0.2305174255,0.2001971471,0.1943390367,0.2188159602,0.2621386342,1.0824353974
0.2755661339,0.2283444877,0.2305174255,0.2001971471,0.1943390367,0.2188159602,1.0815886148
0.2762619211,0.2755661339,0.2283444877,0.2305174255,0.2001971471,0.1943390367,1.0808672196
0.3069135864,0.2762619211,0.2755661339,0.2283444877,0.2305174255,0.2001971471,1.0802546496
0.2632494677,0.3069135864,0.2762619211,0.2755661339,0.2283444877,0.2305174255,1.0797360358
0.3602804298,0.2632494677,0.3069135864,0.2762619211,0.2755661339,0.2283444877,1.0792818864
0.4123011452,0.3602804298,0.2632494677,0.3069135864,0.2762619211,0.2755661339,1.0788791736
0.3405257984,0.4123011452,0.3602804298,0.2632494677,0.3069135864,0.2762619211,1.0784932197
0.3249123605,0.3405257984,0.4123011452,0.3602804298,0.2632494677,0.3069135864,1.0781987234
0.373302821,0.3249123605,0.3405257984,0.4123011452,0.3602804298,0.2632494677,1.0780538232
0.3848160515,0.373302821,0.3249123605,0.3405257984,0.4123011452,0.3602804298,1.0780315077
0.3521640333,0.3848160515,0.373302821,0.3249123605,0.3405257984,0.4123011452,1.0781086975
0.3105825725,0.3521640333,0.3848160515,0.373302821,0.3249123605,0.3405257984,1.07828164
0.2901910531,0.3105825725,0.3521640333,0.3848160515,0.373302821,0.3249123605,1.0786161749
0.279281784,0.2901910531,0.3105825725,0.3521640333,0.3848160515,0.373302821,1.0792683955
0.265525579,0.279281784,0.2901910531,0.3105825725,0.3521640333,0.3848160515,1.0801603475
0.2661179583,0.265525579,0.279281784,0.2901910531,0.3105825725,0.3521640333,1.0812691607
0.2645487134,0.2661179583,0.265525579,0.279281784,0.2901910531,0.3105825725,1.0825432133
0.2618487642,0.2645487134,0.2661179583,0.265525579,0.279281784,0.2901910531,1.083939186
0.2891590795,0.2618487642,0.2645487134,0.2661179583,0.265525579,0.279281784,1.0853728842
0.2633261349,0.2891590795,0.2618487642,0.2645487134,0.2661179583,0.265525579,1.0868517345
0.2523145364,0.2633261349,0.2891590795,0.2618487642,0.2645487134,0.2661179583,1.0885179586
0.2984197918,0.2523145364,0.2633261349,0.2891590795,0.2618487642,0.2645487134,1.0902607633
0.2751552405,0.2984197918,0.2523145364,0.2633261349,0.2891590795,0.2618487642,1.0920082148
0.2431435525,0.2751552405,0.2984197918,0.2523145364,0.2633261349,0.2891590795,1.093742389
0.4459897153,0.2431435525,0.2751552405,0.2984197918,0.2523145364,0.2633261349,1.0954489727
0.2553547885,0.4459897153,0.2431435525,0.2751552405,0.2984197918,0.2523145364,1.0970194376
0.2415438034,0.2553547885,0.4459897153,0.2431435525,0.2751552405,0.2984197918,1.0985600755
0.2488456473,0.2415438034,0.2553547885,0.4459897153,0.2431435525,0.2751552405,1.1001898986
0.2212976741,0.2488456473,0.2415438034,0.2553547885,0.4459897153,0.2431435525,1.101872384
0.1973518885,0.2212976741,0.2488456473,0.2415438034,0.2553547885,0.4459897153,1.1036394397
0.2407980995,0.1973518885,0.2212976741,0.2488456473,0.2415438034,0.2553547885,1.1054582999
0.201632384,0.2407980995,0.1973518885,0.2212976741,0.2488456473,0.2415438034,1.1073016391
0.2124858828,0.201632384,0.2407980995,0.1973518885,0.2212976741,0.2488456473,1.1090747398
0.2115039508,0.2124858828,0.201632384,0.2407980995,0.1973518885,0.2212976741,1.110573335
0.2024879417,0.2115039508,0.2124858828,0.201632384,0.2407980995,0.1973518885,1.1117618398
0.2355094224,0.2024879417,0.2115039508,0.2124858828,0.201632384,0.2407980995,1.1127338331
0.227050867,0.2355094224,0.2024879417,0.2115039508,0.2124858828,0.201632384,1.1134269482
0.2339728595,0.227050867,0.2355094224,0.2024879417,0.2115039508,0.2124858828,1.1138868885
0.2607587197,0.2339728595,0.227050867,0.2355094224,0.2024879417,0.2115039508,1.1141532507
0.2474291317,0.2607587197,0.2339728595,0.227050867,0.2355094224,0.2024879417,1.1142598803
0.2370184714,0.2474291317,0.2607587197,0.2339728595,0.227050867,0.2355094224,1.1140764882
0.2551706118,0.2370184714,0.2474291317,0.2607587197,0.2339728595,0.227050867,1.1136723746
0.2688179463,0.2551706118,0.2370184714,0.2474291317,0.2607587197,0.2339728595,1.1131202413
0.2684705257,0.2688179463,0.2551706118,0.2370184714,0.2474291317,0.2607587197,1.1125352278
0.2385890634,0.2684705257,0.2688179463,0.2551706118,0.2370184714,0.2474291317,1.1119295061
0.2337130738,0.2385890634,0.2684705257,0.2688179463,0.2551706118,0.2370184714,1.1113131121
0.272217755,0.2337130738,0.2385890634,0.2684705257,0.2688179463,0.2551706118,1.1106123168
0.2892760215,0.272217755,0.2337130738,0.2385890634,0.2684705257,0.2688179463,1.1100688051
0.2391555924,0.2892760215,0.272217755,0.2337130738,0.2385890634,0.2684705257,1.109811521
0.2251338723,0.2391555924,0.2892760215,0.272217755,0.2337130738,0.2385890634,1.1097746759
0.2443435246,0.2251338723,0.2391555924,0.2892760215,0.272217755,0.2337130738,1.109755033
0.2768806218,0.2443435246,0.2251338723,0.2391555924,0.2892760215,0.272217755,1.1097497062
0.2989815869,0.2768806218,0.2443435246,0.2251338723,0.2391555924,0.2892760215,1.1097558099
0.3280192824,0.2989815869,0.2768806218,0.2443435246,0.2251338723,0.2391555924,1.109894316
0.3375393902,0.3280192824,0.2989815869,0.2768806218,0.2443435246,0.2251338723,1.1101901423
0.2812056135,0.3375393902,0.3280192824,0.2989815869,0.2768806218,0.2443435246,1.1106331965
0.3200154359,0.2812056135,0.3375393902,0.3280192824,0.2989815869,0.2768806218,1.1111210938
0.285758961,0.3200154359,0.2812056135,0.3375393902,0.3280192824,0.2989815869,1.1116820181
0.2507544659,0.285758961,0.3200154359,0.2812056135,0.3375393902,0.3280192824,1.1122967258
0.220468402,0.2507544659,0.285758961,0.3200154359,0.2812056135,0.3375393902,1.1129489453
0.2399735617,0.220468402,0.2507544659,0.285758961,0.3200154359,0.2812056135,1.1136132401
0.3053486632,0.2399735617,0.220468402,0.2507544659,0.285758961,0.3200154359,1.1142530833
0.3196728044,0.3053486632,0.2399735617,0.220468402,0.2507544659,0.285758961,1.1148726688
0.2869088928,0.3196728044,0.3053486632,0.2399735617,0.220468402,0.2507544659,1.1156273585
0.3000290795,0.2869088928,0.3196728044,0.3053486632,0.2399735617,0.220468402,1.1164164975
0.2547366034,0.3000290795,0.2869088928,0.3196728044,0.3053486632,0.2399735617,1.1172256344
0.2426609589,0.2547366034,0.3000290795,0.2869088928,0.3196728044,0.3053486632,1.1180431839
0.2896362335,0.2426609589,0.2547366034,0.3000290795,0.2869088928,0.3196728044,1.1189018352
0.2788138393,0.2896362335,0.2426609589,0.2547366034,0.3000290795,0.2869088928,1.1195987923
0.2875923912,0.2788138393,0.2896362335,0.2426609589,0.2547366034,0.3000290795,1.1201457379
0.2441368783,0.2875923912,0.2788138393,0.2896362335,0.2426609589,0.2547366034,1.1205833523
0.263562406,0.2441368783,0.2875923912,0.2788138393,0.2896362335,0.2426609589,1.1208880804
0.2559577607,0.263562406,0.2441368783,0.2875923912,0.2788138393,0.2896362335,1.1210818987
0.2205263234,0.2559577607,0.263562406,0.2441368783,0.2875923912,0.2788138393,1.1211840339
0.2272514149,0.2205263234,0.2559577607,0.263562406,0.2441368783,0.2875923912,1.1212348247
0.2474364141,0.2272514149,0.2205263234,0.2559577607,0.263562406,0.2441368783,1.1212174457
0.2533069582,0.2474364141,0.2272514149,0.2205263234,0.2559577607,0.263562406,1.1210744996
0.2632379414,0.2533069582,0.2474364141,0.2272514149,0.2205263234,0.2559577607,1.1208373053
0.2310042557,0.2632379414,0.2533069582,0.2474364141,0.2272514149,0.2205263234,1.1205263161
0.2359173969,0.2310042557,0.2632379414,0.2533069582,0.2474364141,0.2272514149,1.1201586197
0.2403566217,0.2359173969,0.2310042557,0.2632379414,0.2533069582,0.2474364141,1.1197487167
0.2816330244,0.2403566217,0.2359173969,0.2310042557,0.2632379414,0.2533069582,1.1192947506
0.3227115068,0.2816330244,0.2403566217,0.2359173969,0.2310042557,0.2632379414,1.1186836706
0.2949302509,0.3227115068,0.2816330244,0.2403566217,0.2359173969,0.2310042557,1.1180735951
0.2316022283,0.2949302509,0.3227115068,0.2816330244,0.2403566217,0.2359173969,1.1174228421
0.2246203362,0.2316022283,0.2949302509,0.3227115068,0.2816330244,0.2403566217,1.116871865
0.2437993246,0.2246203362,0.2316022283,0.2949302509,0.3227115068,0.2816330244,1.116407008
0.2772907405,0.2437993246,0.2246203362,0.2316022283,0.2949302509,0.3227115068,1.1160165571
0.2625803457,0.2772907405,0.2437993246,0.2246203362,0.2316022283,0.2949302509,1.1155593073
0.2631689795,0.2625803457,0.2772907405,0.2437993246,0.2246203362,0.2316022283,1.1150477175
0.2232245604,0.2631689795,0.2625803457,0.2772907405,0.2437993246,0.2246203362,1.1144465344
0.2210395136,0.2232245604,0.2631689795,0.2625803457,0.2772907405,0.2437993246,1.1137107969
0.2605256375,0.2210395136,0.2232245604,0.2631689795,0.2625803457,0.2772907405,1.1128224102
0.2475549161,0.2605256375,0.2210395136,0.2232245604,0.2631689795,0.2625803457,1.1118196529
0.2428590558,0.2475549161,0.2605256375,0.2210395136,0.2232245604,0.2631689795,1.1107349352
0.205874916,0.2428590558,0.2475549161,0.2605256375,0.2210395136,0.2232245604,1.1095969042
0.2549638115,0.205874916,0.2428590558,0.2475549161,0.2605256375,0.2210395136,1.1085058196
0.2822015484,0.2549638115,0.205874916,0.2428590558,0.2475549161,0.2605256375,1.107420016
0.2931375796,0.2822015484,0.2549638115,0.205874916,0.2428590558,0.2475549161,1.106442817
0.246982699,0.2931375796,0.2822015484,0.2549638115,0.205874916,0.2428590558,1.1055632128
0.2537606033,0.246982699,0.2931375796,0.2822015484,0.2549638115,0.205874916,1.1047713605
0.2159950133,0.2537606033,0.246982699,0.2931375796,0.2822015484,0.2549638115,1.1040584607
0.2178869831,0.2159950133,0.2537606033,0.246982699,0.2931375796,0.2822015484,1.1035525867
0.2324827976,0.2178869831,0.2159950133,0.2537606033,0.246982699,0.2931375796,1.1031623291
0.2539110249,0.2324827976,0.2178869831,0.2159950133,0.2537606033,0.246982699,1.1028408042
0.2299285262,0.2539110249,0.2324827976,0.2178869831,0.2159950133,0.2537606033,1.1024653508
