SQLDATE,c,c_yes,c_norm,c_norm_lag1,c_norm_lag2,c_norm_lag3,c_norm_lag4,c_norm_lag5
20090829,48137,78,0.0415936710549,0.0811665082123,0.107044639279,0.078091147289,0.10592905766,0.143958396797
20090830,49826,130,0.0669728837545,0.0415936710549,0.0811665082123,0.107044639279,0.078091147289,0.10592905766
20090831,80358,170,0.0543039565264,0.0669728837545,0.0415936710549,0.0811665082123,0.107044639279,0.078091147289
20090901,87871,235,0.0686489603115,0.0543039565264,0.0669728837545,0.0415936710549,0.0811665082123,0.107044639279
20090902,84720,360,0.109075754171,0.0686489603115,0.0543039565264,0.0669728837545,0.0415936710549,0.0811665082123
20090903,85693,430,0.128805610148,0.109075754171,0.0686489603115,0.0543039565264,0.0669728837545,0.0415936710549
20090904,74967,230,0.0787534113337,0.128805610148,0.109075754171,0.0686489603115,0.0543039565264,0.0669728837545
20090905,48837,135,0.0709571986409,0.0787534113337,0.128805610148,0.109075754171,0.0686489603115,0.0543039565264
20090906,49306,131,0.0681998147643,0.0709571986409,0.0787534113337,0.128805610148,0.109075754171,0.0686489603115
20090907,69377,169,0.0625291981166,0.0681998147643,0.0709571986409,0.0787534113337,0.128805610148,0.109075754171
20090908,80420,241,0.0769244933651,0.0625291981166,0.0681998147643,0.0709571986409,0.0787534113337,0.128805610148
20090909,88276,300,0.0872349024027,0.0769244933651,0.0625291981166,0.0681998147643,0.0709571986409,0.0787534113337
20090910,89305,218,0.0626602884236,0.0872349024027,0.0769244933651,0.0625291981166,0.0681998147643,0.0709571986409
20090911,83835,258,0.0789961649702,0.0626602884236,0.0872349024027,0.0769244933651,0.0625291981166,0.0681998147643
20090912,51994,104,0.0513442459661,0.0789961649702,0.0626602884236,0.0872349024027,0.0769244933651,0.0625291981166
20090913,53436,105,0.0504390651541,0.0513442459661,0.0789961649702,0.0626602884236,0.0872349024027,0.0769244933651
20090914,82021,235,0.0735452236809,0.0504390651541,0.0513442459661,0.0789961649702,0.0626602884236,0.0872349024027
20090915,70788,218,0.0790512100592,0.0735452236809,0.0504390651541,0.0513442459661,0.0789961649702,0.0626602884236
20090916,102182,295,0.0741070094579,0.0790512100592,0.0735452236809,0.0504390651541,0.0513442459661,0.0789961649702
20090917,95480,262,0.0704369515452,0.0741070094579,0.0790512100592,0.0735452236809,0.0504390651541,0.0513442459661
20090918,86694,276,0.0817206310119,0.0704369515452,0.0741070094579,0.0790512100592,0.0735452236809,0.0504390651541
20090919,51140,115,0.0577229857983,0.0817206310119,0.0704369515452,0.0741070094579,0.0790512100592,0.0735452236809
20090920,53141,114,0.0550664144994,0.0577229857983,0.0817206310119,0.0704369515452,0.0741070094579,0.0790512100592
20090921,79669,290,0.093437304803,0.0550664144994,0.0577229857983,0.0817206310119,0.0704369515452,0.0741070094579
20090922,84794,241,0.0729564327242,0.093437304803,0.0550664144994,0.0577229857983,0.0817206310119,0.0704369515452
20090923,97279,265,0.0699259615742,0.0729564327242,0.093437304803,0.0550664144994,0.0577229857983,0.0817206310119
20090924,94940,207,0.0559670980483,0.0699259615742,0.0729564327242,0.093437304803,0.0550664144994,0.0577229857983
20090925,86328,262,0.0779042736254,0.0559670980483,0.0699259615742,0.0729564327242,0.093437304803,0.0550664144994
20090926,54975,112,0.0522955163489,0.0779042736254,0.0559670980483,0.0699259615742,0.0729564327242,0.093437304803
20090927,55653,131,0.0604219011871,0.0522955163489,0.0779042736254,0.0559670980483,0.0699259615742,0.0729564327242
20090928,87112,150,0.044200272319,0.0604219011871,0.0522955163489,0.0779042736254,0.0559670980483,0.0699259615742
20090929,92754,209,0.0578396037943,0.044200272319,0.0604219011871,0.0522955163489,0.0779042736254,0.0559670980483
20090930,95358,213,0.057336891017,0.0578396037943,0.044200272319,0.0604219011871,0.0522955163489,0.0779042736254
20091001,90789,157,0.044389278965,0.057336891017,0.0578396037943,0.044200272319,0.0604219011871,0.0522955163489
20091002,82270,258,0.0804988876902,0.044389278965,0.057336891017,0.0578396037943,0.044200272319,0.0604219011871
20091003,51794,115,0.0569941208195,0.0804988876902,0.044389278965,0.057336891017,0.0578396037943,0.044200272319
20091004,54040,452,0.214701345085,0.0569941208195,0.0804988876902,0.044389278965,0.057336891017,0.0578396037943
20091005,84252,346,0.105416246997,0.214701345085,0.0569941208195,0.0804988876902,0.044389278965,0.057336891017
20091006,87119,252,0.0742504909995,0.105416246997,0.214701345085,0.0569941208195,0.0804988876902,0.044389278965
20091007,88495,268,0.0777369919026,0.0742504909995,0.105416246997,0.214701345085,0.0569941208195,0.0804988876902
20091008,85193,181,0.0545363833592,0.0777369919026,0.0742504909995,0.105416246997,0.214701345085,0.0569941208195
20091009,82522,366,0.113847372316,0.0545363833592,0.0777369919026,0.0742504909995,0.105416246997,0.214701345085
20091010,56641,186,0.084293425462,0.113847372316,0.0545363833592,0.0777369919026,0.0742504909995,0.105416246997
20091011,54404,163,0.0769074555703,0.084293425462,0.113847372316,0.0545363833592,0.0777369919026,0.0742504909995
20091012,78229,203,0.0666100761284,0.0769074555703,0.084293425462,0.113847372316,0.0545363833592,0.0777369919026
20091013,88344,302,0.0877488744695,0.0666100761284,0.0769074555703,0.084293425462,0.113847372316,0.0545363833592
20091014,87444,246,0.0722132285862,0.0877488744695,0.0666100761284,0.0769074555703,0.084293425462,0.113847372316
20091015,85761,329,0.0984731277403,0.0722132285862,0.0877488744695,0.0666100761284,0.0769074555703,0.084293425462
20091016,20959,89,0.109001160005,0.0984731277403,0.0722132285862,0.0877488744695,0.0666100761284,0.0769074555703
20091017,47658,116,0.0624789679496,0.109001160005,0.0984731277403,0.0722132285862,0.0877488744695,0.0666100761284
20091018,52038,75,0.0369957927116,0.0624789679496,0.109001160005,0.0984731277403,0.0722132285862,0.0877488744695
20091019,86952,405,0.119560333633,0.0369957927116,0.0624789679496,0.109001160005,0.0984731277403,0.0722132285862
20091020,93827,369,0.100950902627,0.119560333633,0.0369957927116,0.0624789679496,0.109001160005,0.0984731277403
20091021,95368,316,0.0850542615714,0.100950902627,0.119560333633,0.0369957927116,0.0624789679496,0.109001160005
20091022,89340,273,0.0784383355999,0.0850542615714,0.100950902627,0.119560333633,0.0369957927116,0.0624789679496
20091023,83391,191,0.05879303181,0.0784383355999,0.0850542615714,0.100950902627,0.119560333633,0.0369957927116
20091024,50865,62,0.0312884688987,0.05879303181,0.0784383355999,0.0850542615714,0.100950902627,0.119560333633
20091025,53557,50,0.0239643378223,0.0312884688987,0.05879303181,0.0784383355999,0.0850542615714,0.100950902627
20091026,82460,207,0.0644375004694,0.0239643378223,0.0312884688987,0.05879303181,0.0784383355999,0.0850542615714
20091027,88591,364,0.105468665402,0.0644375004694,0.0239643378223,0.0312884688987,0.05879303181,0.0784383355999
20091028,87987,284,0.0828536223699,0.105468665402,0.0644375004694,0.0239643378223,0.0312884688987,0.05879303181
20091029,92407,244,0.0677792292669,0.0828536223699,0.105468665402,0.0644375004694,0.0239643378223,0.0312884688987
20091030,80621,368,0.117168618349,0.0677792292669,0.0828536223699,0.105468665402,0.0644375004694,0.0239643378223
20091031,51343,129,0.0644941227653,0.117168618349,0.0677792292669,0.0828536223699,0.105468665402,0.0644375004694
20091101,49458,102,0.0529389462399,0.0644941227653,0.117168618349,0.0677792292669,0.0828536223699,0.105468665402
20091102,83617,211,0.064773825083,0.0529389462399,0.0644941227653,0.117168618349,0.0677792292669,0.0828536223699
20091103,88682,232,0.0671528078875,0.064773825083,0.0529389462399,0.0644941227653,0.117168618349,0.0677792292669
20091104,97474,270,0.0711027906934,0.0671528078875,0.064773825083,0.0529389462399,0.0644941227653,0.117168618349
20091105,93737,362,0.0991309324497,0.0711027906934,0.0671528078875,0.064773825083,0.0529389462399,0.0644941227653
20091106,82157,249,0.0777976440588,0.0991309324497,0.0711027906934,0.0671528078875,0.064773825083,0.0529389462399
20091107,52680,83,0.040443058991,0.0777976440588,0.0991309324497,0.0711027906934,0.0671528078875,0.064773825083
20091108,56387,74,0.0336871601665,0.040443058991,0.0777976440588,0.0991309324497,0.0711027906934,0.0671528078875
20091109,88859,192,0.0554640371429,0.0336871601665,0.040443058991,0.0777976440588,0.0991309324497,0.0711027906934
20091110,95572,353,0.0948103395105,0.0554640371429,0.0336871601665,0.040443058991,0.0777976440588,0.0991309324497
20091111,98364,380,0.0991651530001,0.0948103395105,0.0554640371429,0.0336871601665,0.040443058991,0.0777976440588
20091112,29103,77,0.0679148329298,0.0991651530001,0.0948103395105,0.0554640371429,0.0336871601665,0.040443058991
20091113,17185,20,0.029873914245,0.0679148329298,0.0991651530001,0.0948103395105,0.0554640371429,0.0336871601665
20091114,12903,31,0.0616712381047,0.029873914245,0.0679148329298,0.0991651530001,0.0948103395105,0.0554640371429
20091115,12248,30,0.0628735160394,0.0616712381047,0.029873914245,0.0679148329298,0.0991651530001,0.0948103395105
20091116,19746,56,0.0727981872602,0.0628735160394,0.0616712381047,0.029873914245,0.0679148329298,0.0991651530001
20091117,90772,229,0.0647582715665,0.0727981872602,0.0628735160394,0.0616712381047,0.029873914245,0.0679148329298
20091118,90590,369,0.104558122759,0.0647582715665,0.0727981872602,0.0628735160394,0.0616712381047,0.029873914245
20091119,31673,38,0.0307968336113,0.104558122759,0.0647582715665,0.0727981872602,0.0628735160394,0.0616712381047
20091120,27228,131,0.123500075906,0.0307968336113,0.104558122759,0.0647582715665,0.0727981872602,0.0628735160394
20091121,49207,101,0.0526873258341,0.123500075906,0.0307968336113,0.104558122759,0.0647582715665,0.0727981872602
20091122,51494,101,0.0503473267238,0.0526873258341,0.123500075906,0.0307968336113,0.104558122759,0.0647582715665
20091123,83029,398,0.123045273391,0.0503473267238,0.0526873258341,0.123500075906,0.0307968336113,0.104558122759
20091124,88136,354,0.10310069584,0.123045273391,0.0503473267238,0.0526873258341,0.123500075906,0.0307968336113
20091125,88171,493,0.143526741012,0.10310069584,0.123045273391,0.0503473267238,0.0526873258341,0.123500075906
20091126,76549,354,0.118706748991,0.143526741012,0.10310069584,0.123045273391,0.0503473267238,0.0526873258341
20091127,67112,385,0.147255735394,0.118706748991,0.143526741012,0.10310069584,0.123045273391,0.0503473267238
20091128,40660,183,0.115530163039,0.147255735394,0.118706748991,0.143526741012,0.10310069584,0.123045273391
20091129,48948,163,0.0854799626715,0.115530163039,0.147255735394,0.118706748991,0.143526741012,0.10310069584
20091130,81849,422,0.132345976908,0.0854799626715,0.115530163039,0.147255735394,0.118706748991,0.143526741012
20091201,91948,626,0.174760676363,0.132345976908,0.0854799626715,0.115530163039,0.147255735394,0.118706748991
20091202,91915,782,0.218389639965,0.174760676363,0.132345976908,0.0854799626715,0.115530163039,0.147255735394
20091203,89445,372,0.106757536175,0.218389639965,0.174760676363,0.132345976908,0.0854799626715,0.115530163039
20091204,80595,295,0.093956231037,0.106757536175,0.218389639965,0.174760676363,0.132345976908,0.0854799626715
20091205,49469,251,0.130242361167,0.093956231037,0.106757536175,0.218389639965,0.174760676363,0.132345976908
20091206,52598,480,0.234252199536,0.130242361167,0.093956231037,0.106757536175,0.218389639965,0.174760676363
20091207,83760,555,0.170085771876,0.234252199536,0.130242361167,0.093956231037,0.106757536175,0.218389639965
20091208,85958,463,0.138263122192,0.170085771876,0.234252199536,0.130242361167,0.093956231037,0.106757536175
20091209,87919,339,0.0989757107825,0.138263122192,0.170085771876,0.234252199536,0.130242361167,0.093956231037
20091210,86918,572,0.168926574314,0.0989757107825,0.138263122192,0.170085771876,0.234252199536,0.130242361167
20091211,79865,367,0.11795632654,0.168926574314,0.0989757107825,0.138263122192,0.170085771876,0.234252199536
20091212,50884,119,0.0600312502356,0.11795632654,0.168926574314,0.0989757107825,0.138263122192,0.170085771876
20091213,54577,170,0.0799559766669,0.0600312502356,0.11795632654,0.168926574314,0.0989757107825,0.138263122192
20091214,85161,188,0.0566668103148,0.0799559766669,0.0600312502356,0.11795632654,0.168926574314,0.0989757107825
20091215,85128,330,0.0995068963085,0.0566668103148,0.0799559766669,0.0600312502356,0.11795632654,0.168926574314
20091216,87828,209,0.0610836477016,0.0995068963085,0.0566668103148,0.0799559766669,0.0600312502356,0.11795632654
20091217,87202,359,0.105676804805,0.0610836477016,0.0995068963085,0.0566668103148,0.0799559766669,0.0600312502356
20091218,78146,334,0.109711305917,0.105676804805,0.0610836477016,0.0995068963085,0.0566668103148,0.0799559766669
20091219,47850,118,0.0633011698259,0.109711305917,0.105676804805,0.0610836477016,0.0995068963085,0.0566668103148
20091220,49018,128,0.0670295112881,0.0633011698259,0.109711305917,0.105676804805,0.0610836477016,0.0995068963085
20091221,73716,207,0.0720809090117,0.0670295112881,0.0633011698259,0.109711305917,0.105676804805,0.0610836477016
20091222,77238,207,0.0687940688354,0.0720809090117,0.0670295112881,0.0633011698259,0.109711305917,0.105676804805
20091223,73503,133,0.0464470618668,0.0687940688354,0.0720809090117,0.0670295112881,0.0633011698259,0.109711305917
20091224,58047,133,0.0588143812496,0.0464470618668,0.0687940688354,0.0720809090117,0.0670295112881,0.0633011698259
20091225,39325,141,0.0920369148103,0.0588143812496,0.0464470618668,0.0687940688354,0.0720809090117,0.0670295112881
20091226,41296,144,0.0895088908699,0.0920369148103,0.0588143812496,0.0464470618668,0.0687940688354,0.0720809090117
20091227,45955,99,0.0552985947271,0.0895088908699,0.0920369148103,0.0588143812496,0.0464470618668,0.0687940688354
20091228,66470,213,0.0822556228915,0.0552985947271,0.0895088908699,0.0920369148103,0.0588143812496,0.0464470618668
20091229,69971,186,0.0682348960511,0.0822556228915,0.0552985947271,0.0895088908699,0.0920369148103,0.0588143812496
20091230,68817,193,0.0719901773878,0.0682348960511,0.0822556228915,0.0552985947271,0.0895088908699,0.0920369148103
20091231,58470,142,0.0623400177139,0.0719901773878,0.0682348960511,0.0822556228915,0.0552985947271,0.0895088908699
20100101,42452,95,0.0574430009758,0.0623400177139,0.0719901773878,0.0682348960511,0.0822556228915,0.0552985947271
20100102,39168,69,0.045219875823,0.0574430009758,0.0623400177139,0.0719901773878,0.0682348960511,0.0822556228915
20100103,47724,78,0.0419536196373,0.045219875823,0.0574430009758,0.0623400177139,0.0719901773878,0.0682348960511
20100104,71945,242,0.0863428579781,0.0419536196373,0.045219875823,0.0574430009758,0.0623400177139,0.0719901773878
20100105,72396,297,0.105306104786,0.0863428579781,0.0419536196373,0.045219875823,0.0574430009758,0.0623400177139
20100106,90324,351,0.0997506249288,0.105306104786,0.0863428579781,0.0419536196373,0.045219875823,0.0574430009758
20100107,86315,221,0.0657230439682,0.0997506249288,0.105306104786,0.0863428579781,0.0419536196373,0.045219875823
20100108,76084,243,0.0819831512282,0.0657230439682,0.0997506249288,0.105306104786,0.0863428579781,0.0419536196373
20100109,48465,175,0.0926875712912,0.0819831512282,0.0657230439682,0.0997506249288,0.105306104786,0.0863428579781
20100110,45753,136,0.0763011359002,0.0926875712912,0.0819831512282,0.0657230439682,0.0997506249288,0.105306104786
20100111,84581,334,0.101364369211,0.0763011359002,0.0926875712912,0.0819831512282,0.0657230439682,0.0997506249288
20100112,94404,316,0.0859227873559,0.101364369211,0.0763011359002,0.0926875712912,0.0819831512282,0.0657230439682
20100113,99864,605,0.155509916417,0.0859227873559,0.101364369211,0.0763011359002,0.0926875712912,0.0819831512282
20100114,95487,324,0.0870988522423,0.155509916417,0.0859227873559,0.101364369211,0.0763011359002,0.0926875712912
20100115,85361,374,0.112466655086,0.0870988522423,0.155509916417,0.0859227873559,0.101364369211,0.0763011359002
20100116,53613,237,0.113472312931,0.112466655086,0.0870988522423,0.155509916417,0.0859227873559,0.101364369211
20100117,56067,193,0.0883612113596,0.113472312931,0.112466655086,0.0870988522423,0.155509916417,0.0859227873559
20100118,85371,704,0.211677141111,0.0883612113596,0.113472312931,0.112466655086,0.0870988522423,0.155509916417
20100119,88669,708,0.204961890368,0.211677141111,0.0883612113596,0.113472312931,0.112466655086,0.0870988522423
20100120,89432,651,0.186852845632,0.204961890368,0.211677141111,0.0883612113596,0.113472312931,0.112466655086
20100121,90372,555,0.15764157319,0.186852845632,0.204961890368,0.211677141111,0.0883612113596,0.113472312931
20100122,79434,644,0.208109116561,0.15764157319,0.186852845632,0.204961890368,0.211677141111,0.0883612113596
20100123,51534,321,0.159890569752,0.208109116561,0.15764157319,0.186852845632,0.204961890368,0.211677141111
20100124,55280,263,0.122123540057,0.159890569752,0.208109116561,0.15764157319,0.186852845632,0.204961890368
20100125,86375,400,0.11887310363,0.122123540057,0.159890569752,0.208109116561,0.15764157319,0.186852845632
20100126,91061,443,0.124877150932,0.11887310363,0.122123540057,0.159890569752,0.208109116561,0.15764157319
20100127,97661,583,0.153235383164,0.124877150932,0.11887310363,0.122123540057,0.159890569752,0.208109116561
20100128,90129,492,0.14012390153,0.153235383164,0.124877150932,0.11887310363,0.122123540057,0.159890569752
20100129,81882,589,0.184645413156,0.14012390153,0.153235383164,0.124877150932,0.11887310363,0.122123540057
20100130,52258,203,0.099713721257,0.184645413156,0.14012390153,0.153235383164,0.124877150932,0.11887310363
20100131,49506,256,0.132737550371,0.099713721257,0.184645413156,0.14012390153,0.153235383164,0.124877150932
20100201,81943,633,0.198291236541,0.132737550371,0.099713721257,0.184645413156,0.14012390153,0.153235383164
20100202,91684,613,0.171624226469,0.198291236541,0.132737550371,0.099713721257,0.184645413156,0.14012390153
20100203,95854,457,0.122382023624,0.171624226469,0.198291236541,0.132737550371,0.099713721257,0.184645413156
20100204,90856,435,0.122898707345,0.122382023624,0.171624226469,0.198291236541,0.132737550371,0.099713721257
20100205,80387,494,0.157743981522,0.122898707345,0.122382023624,0.171624226469,0.198291236541,0.132737550371
20100206,51049,259,0.130233944859,0.157743981522,0.122898707345,0.122382023624,0.171624226469,0.198291236541
20100207,51075,209,0.105038758891,0.130233944859,0.157743981522,0.122898707345,0.122382023624,0.171624226469
20100208,82673,337,0.104635215786,0.105038758891,0.130233944859,0.157743981522,0.122898707345,0.122382023624
20100209,89191,682,0.196279531296,0.104635215786,0.105038758891,0.130233944859,0.157743981522,0.122898707345
20100210,87832,1012,0.295759982066,0.196279531296,0.104635215786,0.105038758891,0.130233944859,0.157743981522
20100211,91359,1169,0.32845421899,0.295759982066,0.196279531296,0.104635215786,0.105038758891,0.130233944859
20100212,81388,689,0.217305398849,0.32845421899,0.295759982066,0.196279531296,0.104635215786,0.105038758891
20100213,48592,220,0.116216977677,0.217305398849,0.32845421899,0.295759982066,0.196279531296,0.104635215786
20100214,55778,267,0.122873999383,0.116216977677,0.217305398849,0.32845421899,0.295759982066,0.196279531296
20100215,84867,613,0.185410060207,0.122873999383,0.116216977677,0.217305398849,0.32845421899,0.295759982066
20100216,89624,936,0.268079248001,0.185410060207,0.122873999383,0.116216977677,0.217305398849,0.32845421899
20100217,92952,607,0.167626093196,0.268079248001,0.185410060207,0.122873999383,0.116216977677,0.217305398849
20100218,93701,399,0.10930507855,0.167626093196,0.268079248001,0.185410060207,0.122873999383,0.116216977677
20100219,80901,386,0.122474333749,0.10930507855,0.167626093196,0.268079248001,0.185410060207,0.122873999383
20100220,54389,213,0.100526416253,0.122474333749,0.10930507855,0.167626093196,0.268079248001,0.185410060207
20100221,55346,231,0.107136489507,0.100526416253,0.122474333749,0.10930507855,0.167626093196,0.268079248001
20100222,90468,399,0.113211247791,0.107136489507,0.100526416253,0.122474333749,0.10930507855,0.167626093196
20100223,92585,529,0.146665076105,0.113211247791,0.107136489507,0.100526416253,0.122474333749,0.10930507855
20100224,70423,574,0.2092228151,0.146665076105,0.113211247791,0.107136489507,0.100526416253,0.122474333749
20100225,36204,190,0.13471275425,0.2092228151,0.146665076105,0.113211247791,0.107136489507,0.100526416253
20100226,21490,188,0.224560364505,0.13471275425,0.2092228151,0.146665076105,0.113211247791,0.107136489507
20100227,44848,467,0.26729169864,0.224560364505,0.13471275425,0.2092228151,0.146665076105,0.113211247791
20100228,23163,302,0.334675411913,0.26729169864,0.224560364505,0.13471275425,0.2092228151,0.146665076105
20100301,7826,64,0.209919025321,0.334675411913,0.26729169864,0.224560364505,0.13471275425,0.2092228151
20100302,31589,198,0.160894420253,0.209919025321,0.334675411913,0.26729169864,0.224560364505,0.13471275425
20100303,15392,157,0.261828108625,0.160894420253,0.209919025321,0.334675411913,0.26729169864,0.224560364505
20100304,19079,204,0.274464532012,0.261828108625,0.160894420253,0.209919025321,0.334675411913,0.26729169864
20100305,28002,315,0.288757433638,0.274464532012,0.261828108625,0.160894420253,0.209919025321,0.334675411913
20100306,9680,126,0.334123374245,0.288757433638,0.274464532012,0.261828108625,0.160894420253,0.209919025321
20100307,21729,211,0.249261030511,0.334123374245,0.288757433638,0.274464532012,0.261828108625,0.160894420253
20100308,13471,91,0.173401650521,0.249261030511,0.334123374245,0.288757433638,0.274464532012,0.261828108625
20100309,24886,326,0.336259198975,0.173401650521,0.249261030511,0.334123374245,0.288757433638,0.274464532012
20100310,32357,180,0.142795962132,0.336259198975,0.173401650521,0.249261030511,0.334123374245,0.288757433638
20100311,28948,205,0.181780363655,0.142795962132,0.336259198975,0.173401650521,0.249261030511,0.334123374245
20100312,11658,55,0.121101719405,0.181780363655,0.142795962132,0.336259198975,0.173401650521,0.249261030511
20100313,13148,89,0.173756868918,0.121101719405,0.181780363655,0.142795962132,0.336259198975,0.173401650521
20100314,5189,2,0.00989368310465,0.173756868918,0.121101719405,0.181780363655,0.142795962132,0.336259198975
20100315,22474,122,0.139344914988,0.00989368310465,0.173756868918,0.121101719405,0.181780363655,0.142795962132
20100316,35365,218,0.158232067232,0.139344914988,0.00989368310465,0.173756868918,0.121101719405,0.181780363655
20100317,25881,97,0.0962060430067,0.158232067232,0.139344914988,0.00989368310465,0.173756868918,0.121101719405
20100318,24488,84,0.0880516787186,0.0962060430067,0.158232067232,0.139344914988,0.00989368310465,0.173756868918
20100319,24114,120,0.127739043618,0.0880516787186,0.0962060430067,0.158232067232,0.139344914988,0.00989368310465
20100320,9525,82,0.220983851636,0.127739043618,0.0880516787186,0.0962060430067,0.158232067232,0.139344914988
20100321,21404,89,0.106734970685,0.220983851636,0.127739043618,0.0880516787186,0.0962060430067,0.158232067232
20100322,19807,89,0.115340804389,0.106734970685,0.220983851636,0.127739043618,0.0880516787186,0.0962060430067
20100323,30166,155,0.131894183065,0.115340804389,0.106734970685,0.220983851636,0.127739043618,0.0880516787186
20100324,29117,180,0.158685611385,0.131894183065,0.115340804389,0.106734970685,0.220983851636,0.127739043618
20100325,24993,187,0.192059099444,0.158685611385,0.131894183065,0.115340804389,0.106734970685,0.220983851636
20100326,42794,311,0.186547390136,0.192059099444,0.158685611385,0.131894183065,0.115340804389,0.106734970685
20100327,11389,24,0.0540925331074,0.186547390136,0.192059099444,0.158685611385,0.131894183065,0.115340804389
20100328,9212,20,0.0557298324251,0.0540925331074,0.186547390136,0.192059099444,0.158685611385,0.131894183065
20100329,15744,146,0.238039728086,0.0557298324251,0.0540925331074,0.186547390136,0.192059099444,0.158685611385
20100330,32207,108,0.0860766096818,0.238039728086,0.0557298324251,0.0540925331074,0.186547390136,0.192059099444
20100331,17825,74,0.106564819092,0.0860766096818,0.238039728086,0.0557298324251,0.0540925331074,0.186547390136
20100401,45418,125,0.0706469924232,0.106564819092,0.0860766096818,0.238039728086,0.0557298324251,0.0540925331074
20100402,22081,61,0.0709124953451,0.0706469924232,0.106564819092,0.0860766096818,0.238039728086,0.0557298324251
20100403,39702,107,0.0691803991539,0.0709124953451,0.0706469924232,0.106564819092,0.0860766096818,0.238039728086
20100404,10728,21,0.0502472387318,0.0691803991539,0.0709124953451,0.0706469924232,0.106564819092,0.0860766096818
20100405,21016,39,0.0476350053191,0.0502472387318,0.0691803991539,0.0709124953451,0.0706469924232,0.106564819092
20100406,28640,121,0.108448619365,0.0476350053191,0.0502472387318,0.0691803991539,0.0709124953451,0.0706469924232
20100407,28549,162,0.145658483731,0.108448619365,0.0476350053191,0.0502472387318,0.0691803991539,0.0709124953451
20100408,31970,289,0.232042148124,0.145658483731,0.108448619365,0.0476350053191,0.0502472387318,0.0691803991539
20100409,18579,119,0.164413054362,0.232042148124,0.145658483731,0.108448619365,0.0476350053191,0.0502472387318
20100410,20628,87,0.108261440319,0.164413054362,0.232042148124,0.145658483731,0.108448619365,0.0476350053191
20100411,11528,88,0.195947792481,0.108261440319,0.164413054362,0.232042148124,0.145658483731,0.108448619365
20100412,18034,183,0.26047778802,0.195947792481,0.108261440319,0.164413054362,0.232042148124,0.145658483731
20100413,33280,153,0.118010264564,0.26047778802,0.195947792481,0.108261440319,0.164413054362,0.232042148124
20100414,31023,96,0.0794326608723,0.118010264564,0.26047778802,0.195947792481,0.108261440319,0.164413054362
20100415,45914,215,0.120200147563,0.0794326608723,0.118010264564,0.26047778802,0.195947792481,0.108261440319
20100416,20202,108,0.137227470945,0.120200147563,0.0794326608723,0.118010264564,0.26047778802,0.195947792481
20100417,12530,61,0.124965587368,0.137227470945,0.120200147563,0.0794326608723,0.118010264564,0.26047778802
20100418,11070,94,0.217967580543,0.124965587368,0.137227470945,0.120200147563,0.0794326608723,0.118010264564
20100419,27776,293,0.270775637918,0.217967580543,0.124965587368,0.137227470945,0.120200147563,0.0794326608723
20100420,83585,518,0.15907908479,0.270775637918,0.217967580543,0.124965587368,0.137227470945,0.120200147563
20100421,86203,502,0.149483413908,0.15907908479,0.270775637918,0.217967580543,0.124965587368,0.137227470945
20100422,77594,460,0.152174317278,0.149483413908,0.15907908479,0.270775637918,0.217967580543,0.124965587368
20100423,79796,1169,0.376049538733,0.152174317278,0.149483413908,0.15907908479,0.270775637918,0.217967580543
20100424,49103,717,0.374820037561,0.376049538733,0.152174317278,0.149483413908,0.15907908479,0.270775637918
20100425,29531,418,0.363337144718,0.374820037561,0.376049538733,0.152174317278,0.149483413908,0.15907908479
20100426,80462,870,0.27754927679,0.363337144718,0.374820037561,0.376049538733,0.152174317278,0.149483413908
20100427,27976,215,0.197271574751,0.27754927679,0.363337144718,0.374820037561,0.376049538733,0.152174317278
20100428,20459,359,0.450424201212,0.197271574751,0.27754927679,0.363337144718,0.374820037561,0.376049538733
20100429,85464,1236,0.371233300189,0.450424201212,0.197271574751,0.27754927679,0.363337144718,0.374820037561
20100430,76152,1161,0.391347511638,0.371233300189,0.450424201212,0.197271574751,0.27754927679,0.363337144718
20100501,48667,824,0.434614595343,0.391347511638,0.371233300189,0.450424201212,0.197271574751,0.27754927679
20100502,50699,1328,0.672373134822,0.434614595343,0.391347511638,0.371233300189,0.450424201212,0.197271574751
20100503,78568,1342,0.438448399014,0.672373134822,0.434614595343,0.391347511638,0.371233300189,0.450424201212
20100504,39603,599,0.388249055076,0.438448399014,0.672373134822,0.434614595343,0.391347511638,0.371233300189
20100505,54217,1220,0.577611748978,0.388249055076,0.438448399014,0.672373134822,0.434614595343,0.391347511638
20100506,7724,158,0.525081228479,0.577611748978,0.388249055076,0.438448399014,0.672373134822,0.434614595343
20100507,17498,251,0.368211187825,0.525081228479,0.577611748978,0.388249055076,0.438448399014,0.672373134822
20100508,11393,188,0.423576075943,0.368211187825,0.525081228479,0.577611748978,0.388249055076,0.438448399014
20100509,11707,77,0.168832782332,0.423576075943,0.368211187825,0.525081228479,0.577611748978,0.388249055076
20100510,35230,465,0.338806692563,0.168832782332,0.423576075943,0.368211187825,0.525081228479,0.577611748978
20100511,31720,335,0.271096118317,0.338806692563,0.168832782332,0.423576075943,0.368211187825,0.525081228479
20100512,29835,216,0.185840078299,0.271096118317,0.338806692563,0.168832782332,0.423576075943,0.368211187825
20100513,21932,246,0.287917816911,0.185840078299,0.271096118317,0.338806692563,0.168832782332,0.423576075943
20100514,20095,570,0.728112548622,0.287917816911,0.185840078299,0.271096118317,0.338806692563,0.168832782332
20100515,26467,397,0.385032562949,0.728112548622,0.287917816911,0.185840078299,0.271096118317,0.338806692563
